Order No,Item ID,Order Date,Deilvery Date,Customer Id,City Id
7355,16,5/30/2017,6/4/2017,1674,63
7356,5,4/20/2017,4/23/2017,902,82
7357,2,6/17/2017,6/25/2017,2582,55
7358,13,10/2/2017,10/7/2017,1358,8
7359,5,1/9/2017,1/14/2017,1372,88
7360,20,12/27/2017,1/2/2018,3199,100
7361,4,12/2/2017,12/7/2017,711,90
7362,19,4/8/2017,4/8/2017,1202,56
7363,10,11/21/2017,11/21/2017,1316,9
7364,2,7/20/2017,7/30/2017,3856,64
7365,17,6/20/2017,6/22/2017,2636,44
7366,21,1/21/2017,1/22/2017,957,41
7367,9,5/19/2017,5/29/2017,728,35
7368,21,3/25/2017,3/25/2017,78,75
7369,1,9/6/2017,9/14/2017,3676,24
7370,19,6/24/2017,7/4/2017,758,26
7371,30,6/26/2017,7/1/2017,145,61
7372,10,9/24/2017,9/29/2017,1431,99
7373,21,11/5/2017,11/13/2017,492,96
7374,16,9/22/2017,9/27/2017,1130,75
7375,10,1/26/2017,1/27/2017,2402,16
7376,9,1/30/2017,2/7/2017,97,88
7377,24,10/7/2017,10/12/2017,1440,6
7378,2,12/21/2017,12/23/2017,3522,11
7379,10,11/9/2017,11/18/2017,1380,39
7380,1,7/21/2017,7/28/2017,3371,39
7381,7,8/8/2017,8/18/2017,863,91
7382,11,5/6/2017,5/12/2017,3512,80
7383,22,12/7/2017,12/16/2017,3328,20
7384,6,7/6/2017,7/9/2017,1631,58
7385,13,2/10/2017,2/19/2017,1186,7
7386,16,6/15/2017,6/25/2017,2732,34
7387,18,10/24/2017,10/26/2017,75,100
7388,6,12/27/2017,1/1/2018,3227,20
7389,12,6/10/2017,6/15/2017,573,44
7390,6,3/25/2017,3/30/2017,2824,54
7391,25,8/13/2017,8/18/2017,1676,31
7392,1,8/8/2017,8/13/2017,2493,46
7393,1,4/20/2017,4/21/2017,291,45
7394,28,7/11/2017,7/14/2017,792,10
7395,9,6/9/2017,6/18/2017,2632,32
7396,20,12/19/2017,12/28/2017,2695,39
7397,29,10/25/2017,10/31/2017,1582,40
7398,13,12/19/2017,12/25/2017,2807,7
7399,11,1/10/2017,1/11/2017,3694,14
7400,14,6/9/2017,6/17/2017,272,41
7401,21,5/1/2017,5/5/2017,2804,9
7402,7,3/16/2017,3/16/2017,1928,43
7403,11,4/7/2017,4/14/2017,918,12
7404,30,1/27/2017,2/3/2017,3547,98
7405,11,7/12/2017,7/21/2017,2576,49
7406,20,2/1/2017,2/4/2017,3369,41
7407,7,12/17/2017,12/18/2017,249,7
7408,22,9/15/2017,9/18/2017,42,34
7409,11,5/15/2017,5/17/2017,3635,85
7410,13,5/14/2017,5/15/2017,15,63
7411,14,4/14/2017,4/23/2017,3857,42
7412,12,9/30/2017,10/8/2017,654,48
7413,24,7/22/2017,7/23/2017,3431,47
7414,29,5/16/2017,5/23/2017,2951,41
7415,12,3/8/2017,3/10/2017,610,74
7416,15,8/21/2017,8/23/2017,3953,77
7417,29,12/3/2017,12/5/2017,1096,9
7418,5,5/6/2017,5/12/2017,3820,38
7419,26,1/20/2017,1/28/2017,2561,43
7420,30,12/15/2017,12/25/2017,153,49
7421,2,3/2/2017,3/3/2017,1927,97
7422,22,5/21/2017,5/23/2017,294,51
7423,23,4/6/2017,4/7/2017,1493,25
7424,22,9/8/2017,9/8/2017,2214,40
7425,11,7/18/2017,7/23/2017,89,20
7426,19,4/22/2017,4/24/2017,1280,7
7427,15,2/13/2017,2/16/2017,3480,20
7428,21,8/25/2017,9/1/2017,3040,36
7429,23,3/2/2017,3/7/2017,467,54
7430,9,5/27/2017,6/2/2017,2801,18
7431,2,11/17/2017,11/17/2017,3602,43
7432,1,1/1/2018,1/8/2018,2920,37
7433,20,12/22/2017,12/30/2017,972,60
7434,29,8/4/2017,8/10/2017,500,27
7435,16,12/5/2017,12/9/2017,3706,76
7436,9,8/7/2017,8/16/2017,3260,35
7437,12,10/3/2017,10/8/2017,1686,50
7438,28,8/22/2017,8/27/2017,419,29
7439,10,11/16/2017,11/17/2017,1522,49
7440,28,4/25/2017,4/25/2017,3539,21
7441,21,2/28/2017,3/8/2017,2760,26
7442,8,5/26/2017,6/1/2017,1918,70
7443,26,10/9/2017,10/16/2017,315,93
7444,22,4/10/2017,4/18/2017,2704,54
7445,11,10/2/2017,10/8/2017,1499,84
7446,26,11/26/2017,12/2/2017,3111,26
7447,6,4/26/2017,4/27/2017,2418,22
7448,19,9/20/2017,9/27/2017,3232,88
7449,7,12/9/2017,12/18/2017,3406,47
7450,7,10/3/2017,10/5/2017,1074,90
7451,1,7/14/2017,7/17/2017,2123,24
7452,4,1/31/2017,2/10/2017,1633,12
7453,23,2/19/2017,2/20/2017,1498,58
7454,4,10/4/2017,10/7/2017,1086,77
7455,13,6/10/2017,6/18/2017,1207,94
7456,1,1/20/2017,1/23/2017,779,51
7457,12,2/9/2017,2/18/2017,1397,58
7458,26,9/6/2017,9/14/2017,2197,90
7459,11,11/6/2017,11/9/2017,1888,18
7460,14,1/5/2017,1/10/2017,1133,30
7461,21,10/14/2017,10/17/2017,2905,49
7462,28,7/9/2017,7/14/2017,3970,37
7463,11,9/27/2017,10/1/2017,28,76
7464,19,11/4/2017,11/10/2017,2383,22
7465,30,5/10/2017,5/17/2017,2246,47
7466,16,12/12/2017,12/12/2017,628,7
7467,28,4/29/2017,5/2/2017,3076,42
7468,6,12/31/2017,1/8/2018,2901,40
7469,21,2/4/2017,2/14/2017,274,41
7470,19,6/15/2017,6/19/2017,2004,83
7471,30,2/21/2017,2/25/2017,974,12
7472,18,12/2/2017,12/12/2017,1713,85
7473,5,8/10/2017,8/11/2017,2910,13
7474,8,3/18/2017,3/27/2017,2432,39
7475,10,6/20/2017,6/22/2017,2197,90
7476,28,8/12/2017,8/14/2017,1123,55
7477,28,10/16/2017,10/20/2017,2178,54
7478,1,12/7/2017,12/12/2017,3298,65
7479,21,6/7/2017,6/16/2017,187,5
7480,30,10/23/2017,10/27/2017,2947,42
7481,29,9/13/2017,9/20/2017,755,52
7482,17,4/2/2017,4/5/2017,3111,26
7483,13,6/6/2017,6/14/2017,578,68
7484,29,3/11/2017,3/11/2017,1493,25
7485,27,7/21/2017,7/26/2017,2369,52
7486,12,9/25/2017,10/2/2017,1539,40
7487,9,9/22/2017,9/25/2017,2882,32
7488,10,5/19/2017,5/27/2017,3034,7
7489,22,5/21/2017,5/24/2017,1774,58
7490,17,5/11/2017,5/13/2017,364,30
7491,15,2/12/2017,2/19/2017,1680,99
7492,28,4/24/2017,4/29/2017,3549,69
7493,22,4/18/2017,4/26/2017,2273,47
7494,5,1/4/2017,1/7/2017,2797,12
7495,11,6/5/2017,6/8/2017,3275,27
7496,23,4/23/2017,5/3/2017,1771,99
7497,27,4/15/2017,4/23/2017,1445,67
7498,3,6/2/2017,6/4/2017,2547,38
7499,4,6/30/2017,7/3/2017,1028,47
7500,21,4/29/2017,5/4/2017,3861,60
7501,26,10/22/2017,10/30/2017,3136,74
7502,18,2/14/2017,2/20/2017,2579,15
7503,15,12/27/2017,12/29/2017,415,97
7504,1,4/14/2017,4/17/2017,2800,30
7505,12,4/16/2017,4/22/2017,1233,80
7506,2,8/1/2017,8/4/2017,245,58
7507,16,8/24/2017,8/26/2017,1636,61
7508,25,8/28/2017,9/7/2017,1159,74
7509,7,10/25/2017,10/28/2017,1964,76
7510,27,4/25/2017,5/3/2017,107,13
7511,13,1/3/2017,1/9/2017,3821,28
7512,17,12/5/2017,12/7/2017,3910,38
7513,18,11/21/2017,11/23/2017,2833,34
7514,11,11/2/2017,11/5/2017,239,24
7515,18,2/22/2017,2/22/2017,1293,32
7516,15,6/23/2017,6/28/2017,1440,6
7517,8,10/10/2017,10/11/2017,1977,51
7518,15,1/18/2017,1/26/2017,241,78
7519,2,6/17/2017,6/19/2017,2165,49
7520,12,4/2/2017,4/5/2017,2414,45
7521,4,8/31/2017,9/7/2017,3049,26
7522,5,3/22/2017,3/27/2017,2708,35
7523,4,8/18/2017,8/25/2017,702,23
7524,10,11/8/2017,11/18/2017,3078,28
7525,2,4/22/2017,5/1/2017,909,97
7526,21,1/3/2017,1/8/2017,3133,60
7527,19,7/5/2017,7/11/2017,442,64
7528,17,11/13/2017,11/23/2017,389,61
7529,16,7/21/2017,7/22/2017,2214,40
7530,7,3/15/2017,3/23/2017,3324,51
7531,11,4/24/2017,4/27/2017,3456,22
7532,15,5/4/2017,5/6/2017,2358,47
7533,26,2/16/2017,2/19/2017,3060,1
7534,13,9/2/2017,9/10/2017,573,44
7535,8,3/29/2017,4/1/2017,1424,18
7536,6,3/12/2017,3/12/2017,2777,53
7537,20,1/19/2017,1/27/2017,1625,68
7538,1,6/10/2017,6/10/2017,329,11
7539,16,12/16/2017,12/23/2017,3560,53
7540,20,3/13/2017,3/15/2017,3083,17
7541,8,6/13/2017,6/23/2017,441,63
7542,19,6/15/2017,6/16/2017,472,49
7543,20,2/21/2017,2/27/2017,784,32
7544,17,10/8/2017,10/17/2017,3941,58
7545,11,7/22/2017,7/27/2017,1607,31
7546,6,3/2/2017,3/5/2017,1184,52
7547,21,12/24/2017,12/26/2017,1841,51
7548,18,7/1/2017,7/1/2017,1583,52
7549,25,7/10/2017,7/15/2017,1651,95
7550,20,3/22/2017,3/23/2017,3870,48
7551,30,12/15/2017,12/18/2017,3703,44
7552,1,2/4/2017,2/13/2017,2880,53
7553,7,12/27/2017,12/30/2017,2103,60
7554,3,4/23/2017,5/1/2017,3658,12
7555,4,11/1/2017,11/3/2017,3668,99
7556,25,5/12/2017,5/15/2017,1867,88
7557,30,1/6/2017,1/9/2017,211,7
7558,20,9/28/2017,10/6/2017,736,5
7559,5,5/13/2017,5/22/2017,1437,19
7560,14,10/10/2017,10/11/2017,1480,92
7561,28,11/11/2017,11/19/2017,3586,36
7562,28,7/8/2017,7/16/2017,482,47
7563,29,6/9/2017,6/16/2017,3702,71
7564,4,10/30/2017,11/4/2017,548,100
7565,20,2/21/2017,2/22/2017,3848,62
7566,14,12/13/2017,12/19/2017,3359,3
7567,24,12/18/2017,12/27/2017,1947,17
7568,4,8/16/2017,8/19/2017,432,27
7569,18,11/4/2017,11/10/2017,297,89
7570,2,10/27/2017,11/5/2017,1148,72
7571,22,2/13/2017,2/19/2017,3746,9
7572,21,4/5/2017,4/13/2017,208,17
7573,19,3/8/2017,3/17/2017,304,24
7574,14,3/20/2017,3/28/2017,2315,13
7575,24,3/21/2017,3/25/2017,3737,62
7576,23,5/5/2017,5/9/2017,278,69
7577,10,12/11/2017,12/17/2017,37,29
7578,10,1/9/2017,1/17/2017,2307,32
7579,29,8/16/2017,8/20/2017,1023,77
7580,29,2/24/2017,3/2/2017,1869,74
7581,25,3/1/2017,3/8/2017,965,60
7582,26,1/6/2017,1/13/2017,2150,72
7583,17,4/11/2017,4/19/2017,513,22
7584,30,6/5/2017,6/10/2017,2481,35
7585,17,4/5/2017,4/11/2017,1128,30
7586,5,10/27/2017,10/31/2017,718,37
7587,4,5/22/2017,5/22/2017,550,90
7588,29,5/5/2017,5/6/2017,3850,52
7589,26,1/23/2017,1/30/2017,2120,87
7590,23,3/13/2017,3/22/2017,116,35
7591,17,10/2/2017,10/12/2017,2259,11
7592,13,1/27/2017,2/1/2017,393,66
7593,9,4/2/2017,4/8/2017,147,14
7594,28,7/3/2017,7/10/2017,3518,77
7595,15,9/17/2017,9/20/2017,996,86
7596,5,10/2/2017,10/5/2017,806,45
7597,6,12/11/2017,12/20/2017,3087,9
7598,7,6/27/2017,7/7/2017,2579,15
7599,12,12/30/2017,1/9/2018,3683,67
7600,14,6/6/2017,6/8/2017,1661,46
7601,21,2/8/2017,2/18/2017,1420,28
7602,14,12/8/2017,12/14/2017,581,71
7603,20,2/7/2017,2/15/2017,3560,53
7604,19,9/14/2017,9/22/2017,3955,30
7605,13,5/7/2017,5/16/2017,1556,67
7606,23,8/20/2017,8/26/2017,3296,75
7607,7,12/24/2017,12/29/2017,2414,45
7608,9,10/12/2017,10/17/2017,3520,8
7609,5,2/20/2017,3/1/2017,940,20
7610,17,4/9/2017,4/14/2017,7,40
7611,17,7/1/2017,7/5/2017,2096,17
7612,5,5/22/2017,5/29/2017,3962,63
7613,28,4/16/2017,4/23/2017,699,20
7614,15,2/21/2017,2/28/2017,1442,78
7615,30,11/30/2017,12/4/2017,2675,11
7616,27,11/1/2017,11/6/2017,3544,7
7617,28,10/21/2017,10/24/2017,19,29
7618,25,9/17/2017,9/25/2017,180,70
7619,18,2/26/2017,3/5/2017,96,12
7620,5,7/23/2017,7/26/2017,1508,48
7621,19,9/25/2017,10/5/2017,3711,54
7622,8,1/31/2017,2/3/2017,944,14
7623,25,4/22/2017,4/22/2017,556,47
7624,8,5/6/2017,5/7/2017,1587,23
7625,22,9/4/2017,9/4/2017,2912,41
7626,28,11/14/2017,11/21/2017,1091,37
7627,6,2/13/2017,2/22/2017,3396,45
7628,26,9/7/2017,9/13/2017,2416,26
7629,18,11/10/2017,11/11/2017,239,24
7630,2,3/26/2017,4/4/2017,3420,76
7631,28,9/25/2017,10/2/2017,774,17
7632,26,12/8/2017,12/9/2017,3979,83
7633,26,5/5/2017,5/14/2017,2826,11
7634,23,1/2/2017,1/10/2017,220,94
7635,11,4/8/2017,4/13/2017,3896,19
7636,5,4/2/2017,4/6/2017,2267,53
7637,6,2/12/2017,2/16/2017,2947,42
7638,15,12/7/2017,12/15/2017,1933,99
7639,30,7/21/2017,7/28/2017,1859,87
7640,17,6/6/2017,6/12/2017,1138,51
7641,15,11/1/2017,11/3/2017,2721,30
7642,6,3/27/2017,4/2/2017,2371,27
7643,4,12/24/2017,1/1/2018,1613,13
7644,16,4/19/2017,4/24/2017,744,22
7645,11,7/17/2017,7/27/2017,2119,19
7646,15,4/25/2017,4/28/2017,3548,88
7647,25,2/6/2017,2/7/2017,1438,2
7648,26,6/26/2017,6/28/2017,2723,32
7649,5,6/3/2017,6/11/2017,3974,6
7650,27,10/6/2017,10/13/2017,1446,24
7651,8,3/6/2017,3/7/2017,2274,51
7652,4,5/5/2017,5/9/2017,1908,21
7653,23,6/21/2017,6/29/2017,2793,11
7654,14,8/9/2017,8/14/2017,751,27
7655,17,3/21/2017,3/28/2017,2239,55
7656,5,7/1/2017,7/6/2017,1504,18
7657,10,10/3/2017,10/8/2017,2144,47
7658,8,1/15/2017,1/20/2017,3797,46
7659,17,5/12/2017,5/15/2017,2328,42
7660,20,1/22/2017,1/23/2017,3870,48
7661,20,1/20/2017,1/27/2017,1743,34
7662,3,2/1/2017,2/7/2017,2858,44
7663,24,6/20/2017,6/24/2017,2406,19
7664,24,7/18/2017,7/25/2017,2528,48
7665,1,3/9/2017,3/10/2017,2307,32
7666,15,2/22/2017,3/1/2017,707,43
7667,23,1/3/2017,1/10/2017,204,62
7668,30,11/13/2017,11/21/2017,3046,10
7669,14,7/5/2017,7/6/2017,3199,100
7670,16,3/3/2017,3/8/2017,3792,68
7671,21,9/10/2017,9/19/2017,552,83
7672,18,3/8/2017,3/12/2017,3869,77
7673,6,8/22/2017,8/31/2017,1591,17
7674,26,2/13/2017,2/23/2017,50,31
7675,20,2/8/2017,2/17/2017,923,78
7676,29,6/4/2017,6/8/2017,2727,20
7677,22,4/23/2017,5/1/2017,3790,5
7678,30,3/31/2017,4/6/2017,2010,94
7679,19,8/14/2017,8/19/2017,2249,68
7680,9,2/8/2017,2/16/2017,2053,69
7681,7,4/27/2017,5/6/2017,721,100
7682,2,1/17/2017,1/22/2017,1893,37
7683,12,6/6/2017,6/6/2017,2910,13
7684,13,7/26/2017,7/29/2017,2942,54
7685,24,6/12/2017,6/13/2017,2390,1
7686,26,6/8/2017,6/14/2017,2949,25
7687,4,5/29/2017,6/6/2017,2791,23
7688,30,10/26/2017,10/30/2017,1996,57
7689,5,2/20/2017,3/2/2017,3366,16
7690,7,6/29/2017,7/8/2017,1783,100
7691,28,11/29/2017,12/4/2017,580,16
7692,17,7/29/2017,8/7/2017,592,70
7693,20,9/27/2017,9/28/2017,1322,77
7694,28,1/4/2017,1/7/2017,1284,82
7695,29,2/23/2017,2/25/2017,1921,43
7696,4,6/7/2017,6/16/2017,1222,70
7697,7,7/8/2017,7/16/2017,386,33
7698,29,5/9/2017,5/18/2017,1725,55
7699,13,3/27/2017,4/1/2017,1845,25
7700,19,2/28/2017,3/6/2017,2801,18
7701,1,5/9/2017,5/14/2017,445,42
7702,18,1/20/2017,1/27/2017,409,71
7703,27,8/2/2017,8/6/2017,2896,21
7704,1,1/18/2017,1/21/2017,2066,70
7705,26,8/5/2017,8/6/2017,739,46
7706,19,5/16/2017,5/24/2017,2660,25
7707,1,1/31/2017,2/8/2017,1033,11
7708,4,2/26/2017,3/2/2017,1616,59
7709,9,4/25/2017,5/3/2017,842,73
7710,13,6/9/2017,6/19/2017,3632,42
7711,22,7/22/2017,7/31/2017,1354,40
7712,15,3/26/2017,4/4/2017,1911,25
7713,30,11/17/2017,11/25/2017,2529,12
7714,8,11/22/2017,11/25/2017,2433,20
7715,26,3/18/2017,3/20/2017,2697,20
7716,16,12/30/2017,1/3/2018,3186,99
7717,20,11/26/2017,12/3/2017,3552,48
7718,3,2/8/2017,2/8/2017,2206,79
7719,5,7/9/2017,7/18/2017,629,37
7720,19,5/31/2017,6/5/2017,1037,88
7721,25,4/9/2017,4/12/2017,557,78
7722,20,8/13/2017,8/18/2017,2160,79
7723,19,5/8/2017,5/16/2017,1402,10
7724,21,8/23/2017,8/25/2017,385,84
7725,29,8/23/2017,8/24/2017,1206,64
7726,6,6/12/2017,6/14/2017,1977,51
7727,1,2/6/2017,2/11/2017,3437,87
7728,2,8/28/2017,9/5/2017,2891,55
7729,20,2/20/2017,2/28/2017,2936,47
7730,29,7/5/2017,7/9/2017,3455,52
7731,1,5/3/2017,5/10/2017,2967,11
7732,24,9/4/2017,9/8/2017,3439,3
7733,20,7/19/2017,7/27/2017,2687,59
7734,5,12/3/2017,12/11/2017,1849,65
7735,19,10/20/2017,10/23/2017,2710,6
7736,29,1/2/2018,1/6/2018,626,44
7737,5,6/27/2017,7/6/2017,3977,7
7738,15,8/11/2017,8/21/2017,1388,74
7739,28,9/23/2017,9/28/2017,1702,38
7740,29,2/16/2017,2/21/2017,925,95
7741,15,7/13/2017,7/16/2017,3441,85
7742,11,5/29/2017,6/3/2017,569,71
7743,30,6/21/2017,6/24/2017,3944,69
7744,21,7/31/2017,8/2/2017,2469,59
7745,11,6/14/2017,6/23/2017,3045,47
7746,14,1/28/2017,1/30/2017,2038,97
7747,7,7/8/2017,7/14/2017,2901,40
7748,14,9/14/2017,9/19/2017,2864,13
7749,26,1/2/2018,1/4/2018,994,65
7750,26,12/25/2017,1/3/2018,2871,49
7751,7,10/3/2017,10/4/2017,458,16
7752,6,2/26/2017,3/6/2017,158,62
7753,10,7/7/2017,7/9/2017,3873,85
7754,9,4/13/2017,4/19/2017,2745,51
7755,21,9/25/2017,9/25/2017,1183,51
7756,2,8/16/2017,8/20/2017,1986,78
7757,4,9/23/2017,9/25/2017,1394,45
7758,10,11/19/2017,11/26/2017,3521,43
7759,1,1/27/2017,1/29/2017,1057,24
7760,23,10/8/2017,10/10/2017,1836,28
7761,6,1/11/2017,1/15/2017,3225,61
7762,16,8/1/2017,8/9/2017,3100,43
7763,10,1/1/2018,1/5/2018,3057,51
7764,12,6/2/2017,6/8/2017,3514,27
7765,18,8/13/2017,8/14/2017,3383,60
7766,30,8/18/2017,8/25/2017,891,29
7767,5,1/28/2017,2/5/2017,1306,99
7768,16,1/23/2017,1/25/2017,3820,38
7769,24,9/23/2017,9/23/2017,2770,6
7770,22,2/4/2017,2/4/2017,732,82
7771,28,10/8/2017,10/18/2017,2064,51
7772,6,1/12/2017,1/15/2017,1625,68
7773,3,7/3/2017,7/3/2017,2834,41
7774,29,6/5/2017,6/5/2017,2054,12
7775,13,5/30/2017,5/31/2017,2208,8
7776,4,10/15/2017,10/22/2017,3235,65
7777,17,2/14/2017,2/21/2017,413,16
7778,7,7/17/2017,7/22/2017,1187,45
7779,15,6/2/2017,6/4/2017,3653,41
7780,15,2/7/2017,2/8/2017,3666,32
7781,12,10/17/2017,10/26/2017,60,98
7782,30,3/24/2017,3/26/2017,774,17
7783,11,9/1/2017,9/9/2017,1299,1
7784,23,9/11/2017,9/15/2017,2135,13
7785,28,2/25/2017,2/28/2017,3253,54
7786,18,5/1/2017,5/10/2017,539,94
7787,12,10/3/2017,10/12/2017,3252,92
7788,15,2/7/2017,2/8/2017,3135,76
7789,2,4/19/2017,4/20/2017,829,74
7790,9,6/18/2017,6/26/2017,3303,30
7791,20,8/10/2017,8/16/2017,1439,61
7792,5,6/24/2017,6/30/2017,3424,6
7793,17,9/30/2017,10/9/2017,2263,2
7794,25,3/31/2017,4/6/2017,2397,22
7795,20,2/17/2017,2/23/2017,521,31
7796,1,3/25/2017,4/4/2017,2092,42
7797,29,10/10/2017,10/15/2017,1446,24
7798,18,4/4/2017,4/5/2017,3512,80
7799,25,12/28/2017,12/31/2017,2896,21
7800,15,6/24/2017,7/4/2017,3427,75
7801,21,7/26/2017,7/30/2017,3478,90
7802,23,5/18/2017,5/28/2017,3485,84
7803,10,12/7/2017,12/17/2017,3678,84
7804,30,8/11/2017,8/12/2017,1332,74
7805,3,10/28/2017,10/29/2017,1370,2
7806,29,9/1/2017,9/4/2017,3191,45
7807,29,6/1/2017,6/9/2017,3409,65
7808,11,10/15/2017,10/18/2017,2624,7
7809,7,8/29/2017,9/3/2017,1843,61
7810,18,3/27/2017,3/30/2017,19,29
7811,3,3/25/2017,3/31/2017,643,41
7812,21,10/6/2017,10/10/2017,3113,5
7813,20,5/21/2017,5/22/2017,725,24
7814,12,8/28/2017,9/5/2017,1279,40
7815,26,7/15/2017,7/16/2017,3004,53
7816,19,5/8/2017,5/12/2017,2641,23
7817,21,4/23/2017,4/25/2017,960,80
7818,6,6/9/2017,6/17/2017,2930,13
7819,12,12/31/2017,1/6/2018,2480,35
7820,23,1/19/2017,1/20/2017,3395,37
7821,27,11/12/2017,11/17/2017,2549,18
7822,15,7/15/2017,7/21/2017,1979,61
7823,21,12/4/2017,12/12/2017,833,97
7824,25,2/12/2017,2/20/2017,787,15
7825,23,1/19/2017,1/21/2017,3084,9
7826,11,9/5/2017,9/11/2017,3688,79
7827,2,1/12/2017,1/22/2017,2848,52
7828,20,1/22/2017,1/28/2017,1808,80
7829,18,9/24/2017,9/29/2017,875,78
7830,20,8/6/2017,8/13/2017,1886,31
7831,10,10/15/2017,10/19/2017,180,70
7832,1,5/12/2017,5/18/2017,425,36
7833,19,2/13/2017,2/22/2017,2952,36
7834,6,5/13/2017,5/16/2017,2747,25
7835,21,4/26/2017,5/3/2017,1120,28
7836,22,3/3/2017,3/5/2017,2334,46
7837,14,5/29/2017,6/3/2017,374,7
7838,8,6/26/2017,7/4/2017,2198,69
7839,20,4/28/2017,4/29/2017,2154,94
7840,1,1/13/2017,1/21/2017,1211,4
7841,2,9/12/2017,9/17/2017,1048,87
7842,29,1/25/2017,1/28/2017,3032,59
7843,26,4/21/2017,4/26/2017,953,26
7844,23,8/13/2017,8/21/2017,803,43
7845,16,7/18/2017,7/25/2017,706,77
7846,12,12/10/2017,12/19/2017,2209,34
7847,2,5/25/2017,6/2/2017,521,31
7848,8,3/31/2017,4/10/2017,259,2
7849,3,5/1/2017,5/11/2017,3885,64
7850,25,6/15/2017,6/15/2017,3615,64
7851,23,3/8/2017,3/8/2017,1722,37
7852,23,5/26/2017,6/2/2017,2443,8
7853,28,3/11/2017,3/11/2017,1350,62
7854,29,9/3/2017,9/13/2017,1511,43
7855,27,6/29/2017,7/4/2017,539,94
7856,4,12/23/2017,1/2/2018,2607,24
7857,23,11/12/2017,11/20/2017,682,62
7858,28,3/13/2017,3/14/2017,2775,26
7859,10,6/2/2017,6/3/2017,3466,39
7860,6,3/1/2017,3/8/2017,3252,92
7861,1,10/25/2017,11/3/2017,3189,75
7862,5,9/2/2017,9/3/2017,3655,87
7863,3,10/13/2017,10/18/2017,2500,43
7864,17,6/27/2017,7/7/2017,2662,23
7865,17,11/18/2017,11/19/2017,2315,13
7866,4,9/14/2017,9/17/2017,2622,41
7867,17,5/12/2017,5/15/2017,2525,59
7868,11,8/14/2017,8/20/2017,2111,49
7869,12,3/15/2017,3/21/2017,3754,75
7870,23,7/3/2017,7/3/2017,2050,16
7871,11,9/13/2017,9/22/2017,168,15
7872,30,1/23/2017,1/29/2017,3087,9
7873,28,11/25/2017,11/29/2017,1673,36
7874,23,12/31/2017,1/10/2018,663,65
7875,27,2/21/2017,2/22/2017,3077,39
7876,2,1/26/2017,1/28/2017,358,3
7877,15,8/28/2017,9/2/2017,2143,51
7878,14,7/26/2017,7/30/2017,361,87
7879,21,5/29/2017,6/5/2017,3437,87
7880,26,5/22/2017,5/31/2017,198,89
7881,23,1/30/2017,2/5/2017,82,4
7882,11,2/9/2017,2/10/2017,1383,85
7883,4,5/9/2017,5/14/2017,3349,6
7884,24,1/12/2017,1/14/2017,1019,91
7885,16,12/6/2017,12/7/2017,3221,30
7886,12,5/12/2017,5/16/2017,2870,53
7887,22,3/13/2017,3/15/2017,56,68
7888,15,12/18/2017,12/26/2017,1734,23
7889,8,10/14/2017,10/20/2017,1915,34
7890,14,10/9/2017,10/18/2017,2169,90
7891,13,11/14/2017,11/22/2017,2122,91
7892,4,5/23/2017,5/28/2017,1031,35
7893,18,1/2/2018,1/11/2018,1433,7
7894,9,7/24/2017,8/3/2017,277,97
7895,22,6/7/2017,6/12/2017,266,24
7896,23,9/2/2017,9/3/2017,679,89
7897,15,9/16/2017,9/20/2017,417,64
7898,29,12/23/2017,12/26/2017,2519,30
7899,30,11/10/2017,11/15/2017,1944,60
7900,12,6/30/2017,7/7/2017,1542,94
7901,2,5/17/2017,5/23/2017,1695,9
7902,6,4/6/2017,4/9/2017,3325,62
7903,20,3/20/2017,3/28/2017,415,97
7904,12,7/5/2017,7/10/2017,636,35
7905,13,5/3/2017,5/4/2017,382,100
7906,18,3/20/2017,3/26/2017,3552,48
7907,1,5/11/2017,5/15/2017,551,54
7908,23,11/12/2017,11/13/2017,1112,26
7909,20,7/23/2017,7/27/2017,808,78
7910,28,6/12/2017,6/21/2017,108,5
7911,12,12/9/2017,12/10/2017,47,56
7912,9,4/22/2017,5/1/2017,1238,45
7913,1,3/2/2017,3/4/2017,3867,80
7914,21,7/8/2017,7/15/2017,1305,79
7915,23,4/9/2017,4/12/2017,110,30
7916,9,10/26/2017,11/4/2017,922,85
7917,21,7/14/2017,7/14/2017,1835,39
7918,30,7/11/2017,7/13/2017,2883,54
7919,9,5/12/2017,5/15/2017,1019,91
7920,4,3/22/2017,3/26/2017,2740,12
7921,25,8/30/2017,9/3/2017,296,91
7922,15,8/2/2017,8/11/2017,938,93
7923,25,8/10/2017,8/15/2017,543,10
7924,14,5/17/2017,5/18/2017,3465,24
7925,11,8/11/2017,8/17/2017,3684,77
7926,21,2/28/2017,3/6/2017,3693,27
7927,21,9/21/2017,9/24/2017,608,96
7928,28,3/30/2017,4/2/2017,3980,60
7929,22,10/3/2017,10/7/2017,1173,75
7930,9,5/5/2017,5/8/2017,1246,55
7931,22,11/4/2017,11/10/2017,997,80
7932,3,6/27/2017,6/27/2017,1193,11
7933,21,12/7/2017,12/7/2017,3893,62
7934,27,10/29/2017,10/30/2017,2506,10
7935,27,11/22/2017,11/27/2017,1917,87
7936,30,7/24/2017,8/3/2017,1857,60
7937,17,3/30/2017,3/31/2017,560,26
7938,9,4/2/2017,4/9/2017,2573,60
7939,9,7/2/2017,7/12/2017,2107,27
7940,1,1/26/2017,2/5/2017,729,55
7941,16,4/23/2017,5/2/2017,2839,53
7942,7,1/22/2017,1/31/2017,2122,91
